"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?(YES/NO)"	"orphaned?(YES/NO)"
"Donald F. Hooper Butterfly collection, Canada"	"844be79c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"210"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Atlantic Forestry Centre Insect Reference Collection"	"844d1b44-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"292"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"M. Gollop Collection"	"844e3b00-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1513"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Jeff Ogden Collection"	"84507d0c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"54"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Memorial University Department of Biology Collection"	"84519688-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"0"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"New Brunswick Museum Collection"	"8452a816-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1614"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"The Provincial Museum of Newfoundland and Labrador Natural History Collection"	"8453c408-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"28"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Nova Scotia Department of Natural Resources, Subenacadie, NS, Canada"	"8454dd02-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"321"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Alan Wormington Collection"	"84572b02-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"591"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Point Pelee National Park Collection, Canada"	"845972b8-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"243"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Brassicaceae of Canada"	"845bc5c2-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"15846"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Ross A. Layberry Observations"	"845cebe6-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"24286"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Crispin S. Guppy Observational Records"	"845e169c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"26"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Butterflies and Skippers of Alberta Project"	"846296d6-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2042"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Crispin S. Guppy Collection"	"8463b732-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"11926"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Royal Ontario Museum: Entomology"	"8464c76c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"25959"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Royal Botanical Gardens Herbarium"	"8465fd6c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"13570"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Northern Forestry Centre Arthropod Collection, Edmonton"	"84676332-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"362"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"University of Western Ontario Collection"	"84687bdc-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"963"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"University of Saskatchewan"	"8469ab38-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"510"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Spencer Entomological Museum"	"846ac3b0-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1023"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Ross A. Layberry, Collection"	"846e334c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"3148"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"E.C. Manning Park Collection"	"847096dc-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"84"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Norbert Kondla Collection"	"8471a720-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"10760"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Canadian National Collection of Insects"	"8472b4b2-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"6323"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Peter Hall Observations"	"8473de00-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"4770"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Bombus of Canada"	"84750258-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"16088"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Phragmites of Canada"	"847620ca-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1657"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"DAO Herbarium Type Specimens"	"8477542c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"5183"	"0"	"6022683c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"09871350-0a23-11d8-b854-b8a03c50a862"	"Canadian Biodiversity Information Facility"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://www.cbif.gc.ca/digir/www/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"NBM Unionoids"	"84a6d076-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1221"	"0"	"6003a35c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"9c7737c0-359c-11da-9a82-b8a03c50a862"	"New Brunswick Museum"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://digir.nbm-mnb.ca/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"NBM birds"	"84a80b12-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"7926"	"0"	"6003a35c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"9c7737c0-359c-11da-9a82-b8a03c50a862"	"New Brunswick Museum"	"Canada"	"Canada"	"2007-04-03"	"DIGIR"	"http://digir.nbm-mnb.ca/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
